"id","user_id","name","size","type","subtype","alignment","armor_class","hit_points","hit_dice","speed","strength","dexterity","intelligence","wisdom","charisma","constitution","dexterity_save","charisma_save","wisdom_save","stealth","damage_vulnerabilities","damage_resistances","damage_immunities","condition_immunities","senses","languages","challenge_rating","special_abilities","actions","legendary_actions","image_url"
270,1,"Storm Giant","Huge","giant","","chaotic good",16,230,"20","50",29,14,16,18,18,20,0,9,9,0,"","cold","lightning, thunder","","passive Perception 19","Common, Giant","CR: 13","name : Amphibious---desc : The giant can breathe air and water.---attack_bonus : 0---================================name : Innate Spellcasting---desc : The giant's innate spellcasting ability is Charisma (spell save DC 17). It can innately cast the following spells, requiring no material components:

At will: detect magic, feather fall, levitate, light
3/day each: control weather, water breathing---attack_bonus : 0---","name : Multiattack---desc : The giant makes two greatsword attacks.---attack_bonus : 0---================================name : Greatsword---desc : Melee Weapon Attack: +14 to hit, reach 10 ft., one target. Hit: 30 (6d6 + 9) slashing damage.---attack_bonus : 14---damage_dice : 6d6---damage_bonus : 9---================================name : Rock---desc : Ranged Weapon Attack: +14 to hit, range 60/240 ft., one target. Hit: 35 (4d12 + 9) bludgeoning damage.---attack_bonus : 14---damage_dice : 4d12---damage_bonus : 9---================================name : Lightning Strike (Recharge 5-6)---desc : The giant hurls a magical lightning bolt at a point it can see within 500 feet of it. Each creature within 10 feet of that point must make a DC 17 Dexterity saving throw, taking 54 (12d8) lightning damage on a failed save, or half as much damage on a successful one.---attack_bonus : 0---damage_dice : 12d8---","","http://www.dnd5eapi.co/api/monsters/270"
271,1,"Succubus/Incubus","Medium","fiend","shapechanger","neutral evil",15,66,"12","30",8,17,15,12,20,13,0,0,0,7,"","cold, fire, lightning, poison; bludgeoning, piercing, and slashing from nonmagical weapons","","","darkvision 60 ft., passive Perception 15","Abyssal, Common, Infernal, telepathy 60 ft.","CR: 4","name : Telepathic Bond---desc : The fiend ignores the range restriction on its telepathy when communicating with a creature it has charmed. The two don't even need to be on the same plane of existence.---attack_bonus : 0---================================name : Shapechanger---desc : The fiend can use its action to polymorph into a Small or Medium humanoid, or back into its true form. Without wings, the fiend loses its flying speed. Other than its size and speed, its statistics are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies.---attack_bonus : 0---","name : Claw (Fiend Form Only)---desc : Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) slashing damage.---attack_bonus : 5---damage_dice : 1d6---damage_bonus : 3---================================name : Charm---desc : One humanoid the fiend can see within 30 feet of it must succeed on a DC 15 Wisdom saving throw or be magically charmed for 1 day. The charmed target obeys the fiend's verbal or telepathic commands. If the target suffers any harm or receives a suicidal command, it can repeat the saving throw, ending the effect on a success. If the target successfully saves against the effect, or if the effect on it ends, the target is immune to this fiend's Charm for the next 24 hours.
The fiend can have only one target charmed at a time. If it charms another, the effect on the previous target ends.---attack_bonus : 0---================================name : Draining Kiss---desc : The fiend kisses a creature charmed by it or a willing creature. The target must make a DC 15 Constitution saving throw against this magic, taking 32 (5d10 + 5) psychic damage on a failed save, or half as much damage on a successful one. The target's hit point maximum is reduced by an amount equal to the damage taken. This reduction lasts until the target finishes a long rest. The target dies if this effect reduces its hit point maximum to 0.---attack_bonus : 0---damage_dice : 5d10---damage_bonus : 5---================================name : Etherealness---desc : The fiend magically enters the Ethereal Plane from the Material Plane, or vice versa.---attack_bonus : 0---","","http://www.dnd5eapi.co/api/monsters/271"
272,1,"Swarm of Bats","Medium","swarm of Tiny beasts","","unaligned",12,22,"5","0",5,15,2,12,4,10,0,0,0,0,"","bludgeoning, piercing, slashing","","charmed, frightened, grappled, paralyzed, petrified, prone, restrained, stunned","blindsight 60 ft., passive Perception 11","","CR: 0.25","name : Echolocation---desc : The swarm can't use its blindsight while deafened.---attack_bonus : 0---================================name : Keen Hearing---desc : The swarm has advantage on Wisdom (Perception) checks that rely on hearing.---attack_bonus : 0---================================name : Swarm---desc : The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny bat. The swarm can't regain hit points or gain temporary hit points.---attack_bonus : 0---","name : Bites---desc : Melee Weapon Attack: +4 to hit, reach 0 ft., one creature in the swarm's space. Hit: 5 (2d4) piercing damage, or 2 (1d4) piercing damage if the swarm has half of its hit points or fewer.---attack_bonus : 4---damage_dice : 2d4---","","http://www.dnd5eapi.co/api/monsters/272"
273,1,"Swarm of Beetles","Medium","swarm of Tiny beasts","","unaligned",12,22,"5","20",3,13,1,7,1,10,0,0,0,0,"","bludgeoning, piercing, slashing","","charmed, frightened, grappled, paralyzed, petrified, prone, restrained, stunned","blindsight 10 ft., passive Perception 8","","CR: 0.5","name : Swarm---desc : The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain hit points or gain temporary hit points.---attack_bonus : 0---","name : Bites---desc : Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. Hit: 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.---attack_bonus : 3---damage_dice : 4d4---","","http://www.dnd5eapi.co/api/monsters/273"
274,1,"Swarm of Centipedes","Medium","swarm of Tiny beasts","","unaligned",12,22,"5","20",3,13,1,7,1,10,0,0,0,0,"","bludgeoning, piercing, slashing","","charmed, frightened, grappled, paralyzed, petrified, prone, restrained, stunned","blindsight 10 ft., passive Perception 8","","CR: 0.5","name : Swarm---desc : The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain hit points or gain temporary hit points.---attack_bonus : 0---","name : Bites---desc : Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. Hit: 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.
A creature reduced to 0 hit points by a swarm of centipedes is stable but poisoned for 1 hour, even after regaining hit points, and paralyzed while poisoned in this way.---attack_bonus : 3---damage_dice : 4d4---","","http://www.dnd5eapi.co/api/monsters/274"
275,1,"Swarm of Insects","Medium","swarm of Tiny beasts","","unaligned",12,22,"5","20",3,13,1,7,1,10,0,0,0,0,"","bludgeoning, piercing, slashing","","charmed, frightened, grappled, paralyzed, petrified, prone, restrained, stunned","blindsight 10 ft., passive Perception 8","","CR: 0.5","name : Swarm---desc : The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain hit points or gain temporary hit points.---attack_bonus : 0---","name : Bites---desc : Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. Hit: 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.---attack_bonus : 3---damage_dice : 4d4---","","http://www.dnd5eapi.co/api/monsters/275"
276,1,"Swarm of Poisonous Snakes","Medium","swarm of Tiny beasts","","unaligned",14,36,"8","30",8,18,1,10,3,11,0,0,0,0,"","bludgeoning, piercing, slashing","","charmed, frightened, grappled, paralyzed, petrified, prone, restrained, stunned","blindsight 10 ft., passive Perception 10","","CR: 2","name : Swarm---desc : The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny snake. The swarm can't regain hit points or gain temporary hit points.---attack_bonus : 0---","name : Bites---desc : Melee Weapon Attack: +6 to hit, reach 0 ft., one creature in the swarm's space. Hit: 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer. The target must make a DC 10 Constitution saving throw, taking 14 (4d6) poison damage on a failed save, or half as much damage on a successful one.---attack_bonus : 6---damage_dice : 2d6---","","http://www.dnd5eapi.co/api/monsters/276"
277,1,"Swarm of Quippers","Medium","swarm of Tiny beasts","","unaligned",13,28,"8","0",13,16,1,7,2,9,0,0,0,0,"","bludgeoning, piercing, slashing","","charmed, frightened, grappled, paralyzed, petrified, prone, restrained, stunned","darkvision 60 ft., passive Perception 8","","CR: 1","name : Blood Frenzy---desc : The swarm has advantage on melee attack rolls against any creature that doesn't have all its hit points.---attack_bonus : 0---================================name : Swarm---desc : The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny quipper. The swarm can't regain hit points or gain temporary hit points.---attack_bonus : 0---================================name : Water Breathing---desc : The swarm can breathe only underwater.---attack_bonus : 0---","name : Bites---desc : Melee Weapon Attack: +5 to hit, reach 0 ft., one creature in the swarm's space. Hit: 14 (4d6) piercing damage, or 7 (2d6) piercing damage if the swarm has half of its hit points or fewer.---attack_bonus : 5---damage_dice : 4d6---","","https://i.ytimg.com/vi/ZnktQD59c6M/maxresdefault.jpg"
278,1,"Swarm of Rats","Medium","swarm of Tiny beasts","","unaligned",10,24,"7","30",9,11,2,10,3,9,0,0,0,0,"","bludgeoning, piercing, slashing","","charmed, frightened, grappled, paralyzed, petrified, prone, restrained, stunned","darkvision 30 ft., passive Perception 10","","CR: 0.25","name : Keen Smell---desc : The swarm has advantage on Wisdom (Perception) checks that rely on smell.---attack_bonus : 0---================================name : Swarm---desc : The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny rat. The swarm can't regain hit points or gain temporary hit points.---attack_bonus : 0---","name : Bites---desc : Melee Weapon Attack: +2 to hit, reach 0 ft., one target in the swarm's space. Hit: 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer.---attack_bonus : 2---damage_dice : 2d6---","","https://postmortemstudios.files.wordpress.com/2013/08/rat-swarm-smaller.png"
279,1,"Swarm of Ravens","Medium","swarm of Tiny beasts","","unaligned",12,24,"7","10",6,14,3,12,6,8,0,0,0,0,"","bludgeoning, piercing, slashing","","charmed, frightened, grappled, paralyzed, petrified, prone, restrained, stunned","passive Perception 15","","CR: 0.25","name : Swarm---desc : The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny raven. The swarm can't regain hit points or gain temporary hit points.---attack_bonus : 0---","name : Beaks---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one target in the swarm's space. Hit: 7 (2d6) piercing damage, or 3 (1d6) piercing damage if the swarm has half of its hit points or fewer.---attack_bonus : 4---damage_dice : 2d6---","","https://images.beastsofwar.com/2015/08/Ravens.jpg"
280,1,"Swarm of Spiders","Medium","swarm of Tiny beasts","","unaligned",12,22,"5","20",3,13,1,7,1,10,0,0,0,0,"","bludgeoning, piercing, slashing","","charmed, frightened, paralyzed, petrified, prone, restrained, stunned","blindsight 10 ft., passive Perception 8","","CR: 0.5","name : Swarm---desc : The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain hit points or gain temporary hit points.---attack_bonus : 0---================================name : Spider Climb---desc : The swarm can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check.---attack_bonus : 0---================================name : Web Sense---desc : While in contact with a web, the swarm knows the exact location of any other creature in contact with the same web.---attack_bonus : 0---================================name : Web Walker---desc : The swarm ignores movement restrictions caused by webbing.---attack_bonus : 0---","name : Bites---desc : Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. Hit: 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.---attack_bonus : 3---damage_dice : 4d4---","","https://vignette.wikia.nocookie.net/jojos-bizzare-fanon/images/7/7d/Tumblr_ngg8skPM2R1rfeytuo1_500.png/revision/latest?cb=20160325211446"
281,1,"Swarm of Wasps","Medium","swarm of Tiny beasts","","unaligned",12,22,"5","5",3,13,1,7,1,10,0,0,0,0,"","bludgeoning, piercing, slashing","","charmed, frightened, grappled, paralyzed, petrified, prone, restrained, stunned","blindsight 10 ft., passive Perception 8","","CR: 0.5","name : Swarm---desc : The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain hit points or gain temporary hit points.---attack_bonus : 0---","name : Bites---desc : Melee Weapon Attack: +3 to hit, reach 0 ft., one target in the swarm's space. Hit: 10 (4d4) piercing damage, or 5 (2d4) piercing damage if the swarm has half of its hit points or fewer.---attack_bonus : 3---damage_dice : 4d4---","","https://encrypted-tbn0.gstatic.com/images?q=tbn"
282,1,"Tarrasque","Gargantuan","monstrosity","titan","unaligned",25,676,"33","40",30,11,3,11,11,30,0,9,9,0,"","","fire, poison; bludgeoning, piercing, and slashing from nonmagical weapons","charmed, frightened, paralyzed, poisoned","blindsight 120 ft., passive Perception 10","","CR: 30","name : Legendary Resistance (3/Day)---desc : If the tarrasque fails a saving throw, it can choose to succeed instead.---attack_bonus : 0---================================name : Magic Resistance---desc : The tarrasque has advantage on saving throws against spells and other magical effects.---attack_bonus : 0---================================name : Reflective Carapace---desc : Any time the tarrasque is targeted by a magic missile spell, a line spell, or a spell that requires a ranged attack roll, roll a d6. On a 1 to 5, the tarrasque is unaffected. On a 6, the tarrasque is unaffected, and the effect is reflected back at the caster as though it originated from the tarrasque, turning the caster into the target.---attack_bonus : 0---================================name : Siege Monster---desc : The tarrasque deals double damage to objects and structures.---attack_bonus : 0---","name : Multiattack---desc : The tarrasque can use its Frightful Presence. It then makes five attacks: one with its bite, two with its claws, one with its horns, and one with its tai l. It can use its Swallow instead of its bite.---attack_bonus : 0---================================name : Bite---desc : Melee Weapon Attack: +19 to hit, reach 10 ft., one target. Hit: 36 (4d12 + 10) piercing damage. If the target is a creature, it is grappled (escape DC 20). Until this grapple ends, the target is restrained, and the tarrasque can't bite another target.---attack_bonus : 19---damage_dice : 4d12---damage_bonus : 10---================================name : Claw---desc : Melee Weapon Attack: +19 to hit, reach 15 ft., one target. Hit: 28 (4d8 + 10) slashing damage.---attack_bonus : 19---damage_dice : 4d8---damage_bonus : 10---================================name : Horns---desc : Melee Weapon Attack: +19 to hit, reach 10 ft., one target. Hit: 32 (4d10 + 10) piercing damage.---attack_bonus : 19---damage_dice : 4d10---damage_bonus : 10---================================name : Tail---desc : Melee Weapon Attack: +19 to hit, reach 20 ft., one target. Hit: 24 (4d6 + 10) bludgeoning damage. If the target is a creature, it must succeed on a DC 20 Strength saving throw or be knocked prone.---attack_bonus : 19---damage_dice : 4d6---damage_bonus : 10---================================name : Frightful Presence---desc : Each creature of the tarrasque's choice within 120 feet of it and aware of it must succeed on a DC 17 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, with disadvantage if the tarrasque is within line of sight, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the tarrasque's Frightful Presence for the next 24 hours.---attack_bonus : 0---================================name : Swallow---desc : The tarrasque makes one bite attack against a Large or smaller creature it is grappling. If the attack hits, the target takes the bite's damage, the target is swallowed, and the grapple ends. While swallowed, the creature is blinded and restrained, it has total cover against attacks and other effects outside the tarrasque, and it takes 56 (16d6) acid damage at the start of each of the tarrasque's turns.
If the tarrasque takes 60 damage or more on a single turn from a creature inside it, the tarrasque must succeed on a DC 20 Constitution saving throw at the end of that turn or regurgitate all swallowed creatures, which fall prone in a space within 10 feet of the tarrasque. If the tarrasque dies, a swallowed creature is no longer restrained by it and can escape from the corpse by using 30 feet of movement, exiting prone.---attack_bonus : 0---","name : Attack---desc : The tarrasque makes one claw attack or tail attack.---attack_bonus : 0---================================name : Move---desc : The tarrasque moves up to half its speed.---attack_bonus : 0---================================name : Chomp (Costs 2 Actions)---desc : The tarrasque makes one bite attack or uses its Swallow.---attack_bonus : 0---","https://upload.wikimedia.org/wikipedia/commons/a/a8/Minmi_paravertebra_dinosauria.png"
283,1,"Thug","Medium","humanoid","any race","any non-good alignment",11,32,"5","30",15,11,10,10,11,14,0,0,0,0,"","","","","passive Perception 10","any one language (usually Common)","CR: 0.5","name : Pack Tactics---desc : The thug has advantage on an attack roll against a creature if at least one of the thug's allies is within 5 ft. of the creature and the ally isn't incapacitated.---attack_bonus : 0---","name : Multiattack---desc : The thug makes two melee attacks.---attack_bonus : 0---================================name : Mace---desc : Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 5 (1d6 + 2) bludgeoning damage.---attack_bonus : 4---damage_dice : 1d6---damage_bonus : 2---================================name : Heavy Crossbow---desc : Ranged Weapon Attack: +2 to hit, range 100/400 ft., one target. Hit: 5 (1d10) piercing damage.---attack_bonus : 2---damage_dice : 1d10---","","https://cdn.pixabay.com/photo/2018/03/21/23/13/man-3248715_960_720.png"
284,1,"Tiger","Large","beast","","unaligned",12,37,"5","40",17,15,3,12,8,14,0,0,0,6,"","","","","darkvision 60 ft., passive Perception 13","","CR: 1","name : Keen Smell---desc : The tiger has advantage on Wisdom (Perception) checks that rely on smell.---attack_bonus : 0---================================name : Pounce---desc : If the tiger moves at least 20 ft. straight toward a creature and then hits it with a claw attack on the same turn, that target must succeed on a DC 13 Strength saving throw or be knocked prone. If the target is prone, the tiger can make one bite attack against it as a bonus action.---attack_bonus : 0---","name : Bite---desc : Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 8 (1d10 + 3) piercing damage.---attack_bonus : 5---damage_dice : 1d10---damage_bonus : 3---================================name : Claw---desc : Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 7 (1d8 + 3) slashing damage.---attack_bonus : 0---","","https://cdn.pixabay.com/photo/2017/09/05/23/11/tiger-2719614_960_720.jpg"
285,1,"Treant","Huge","plant","","chaotic good",16,138,"12","30",23,8,12,16,12,21,0,0,0,0,"fire","bludgeoning, piercing","","","passive Perception 13","Common, Druidic, Elvish, Sylvan","CR: 9","name : False Appearance---desc : While the treant remains motionless, it is indistinguishable from a normal tree.---attack_bonus : 0---================================name : Siege Monster---desc : The treant deals double damage to objects and structures.---attack_bonus : 0---","name : Multiattack---desc : The treant makes two slam attacks.---attack_bonus : 0---================================name : Slam---desc : Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 16 (3d6 + 6) bludgeoning damage.---attack_bonus : 10---damage_dice : 3d6---damage_bonus : 6---================================name : Rock---desc : Ranged Weapon Attack: +10 to hit, range 60/180 ft., one target. Hit: 28 (4d10 + 6) bludgeoning damage.---attack_bonus : 10---damage_dice : 4d10---damage_bonus : 6---================================name : Animate Trees (1/Day)---desc : The treant magically animates one or two trees it can see within 60 feet of it. These trees have the same statistics as a treant, except they have Intelligence and Charisma scores of 1, they can't speak, and they have only the Slam action option. An animated tree acts as an ally of the treant. The tree remains animate for 1 day or until it dies; until the treant dies or is more than 120 feet from the tree; or until the treant takes a bonus action to turn it back into an inanimate tree. The tree then takes root if possible.---attack_bonus : 0---","","https://c1.staticflickr.com/6/5043/5212409460_d884df551c_b.jpg"
286,1,"Tribal Warrior","Medium","humanoid","any race","any alignment",12,11,"2","30",13,11,8,11,8,12,0,0,0,0,"","","","","passive Perception 10","any one language","CR: 0.125","name : Pack Tactics---desc : The warrior has advantage on an attack roll against a creature if at least one of the warrior's allies is within 5 ft. of the creature and the ally isn't incapacitated.---attack_bonus : 0---","name : Spear---desc : Melee or Ranged Weapon Attack: +3 to hit, reach 5 ft. or range 20/60 ft., one target. Hit: 4 (1d6 + 1) piercing damage, or 5 (1d8 + 1) piercing damage if used with two hands to make a melee attack.---attack_bonus : 3---damage_dice : 1d6---damage_bonus : 1---","","https://upload.wikimedia.org/wikipedia/commons/b/bf/Thomas_Baines_-_Matebele_warrior_in_dancing_dress.jpg"
287,1,"Triceratops","Huge","beast","","unaligned",13,95,"10","50",22,9,2,11,5,17,0,0,0,0,"","","","","passive Perception 10","","CR: 5","name : Trampling Charge---desc : If the triceratops moves at least 20 ft. straight toward a creature and then hits it with a gore attack on the same turn, that target must succeed on a DC 13 Strength saving throw or be knocked prone. If the target is prone, the triceratops can make one stomp attack against it as a bonus action.---attack_bonus : 0---","name : Gore---desc : Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 24 (4d8 + 6) piercing damage.---attack_bonus : 9---damage_dice : 4d8---damage_bonus : 6---================================name : Stomp---desc : Melee Weapon Attack: +9 to hit, reach 5 ft., one prone creature. Hit: 22 (3d10 + 6) bludgeoning damage---attack_bonus : 9---damage_dice : 3d10---damage_bonus : 6---","","https://upload.wikimedia.org/wikipedia/commons/1/1e/Triceratops_BW.jpg"
288,1,"Troll","Large","giant","","chaotic evil",15,84,"8","30",18,13,7,9,7,20,0,0,0,0,"","","","","darkvision 60 ft., passive Perception 12","Giant","CR: 5","name : Keen Smell---desc : The troll has advantage on Wisdom (Perception) checks that rely on smell.---attack_bonus : 0---================================name : Regeneration---desc : The troll regains 10 hit points at the start of its turn. If the troll takes acid or fire damage, this trait doesn't function at the start of the troll's next turn. The troll dies only if it starts its turn with 0 hit points and doesn't regenerate.---attack_bonus : 0---================================name : Variant: Loathsome Limbs---desc : Whenever the troll takes at least 15 slashing damage at one time, roll a d20 to determine what else happens to it:
1-10: Nothing else happens.
11-14: One leg is severed from the troll if it has any legs left.
15- 18: One arm is severed from the troll if it has any arms left.
19-20: The troll is decapitated, but the troll dies only if it can't regenerate. If it dies, so does the severed head.
If the troll finishes a short or long rest without reattaching a severed limb or head, the part regrows. At that point, the severed part dies. Until then, a severed part acts on the troll's initiative and has its own action and movement. A severed part has AC 13, 10 hit points, and the troll's Regeneration trait.
A severed leg is unable to attack and has a speed of 5 feet.
A severed arm has a speed of 5 feet and can make one claw attack on its turn, with disadvantage on the attack roll unless the troll can see the arm and its target. Each time the troll loses an arm, it loses a claw attack.
If its head is severed, the troll loses its bite attack and its body is blinded unless the head can see it. The severed head has a speed of 0 feet and the troll's Keen Smell trait. It can make a bite attack but only against a target in its space.
The troll's speed is halved if it's missing a leg. If it loses both legs, it falls prone. If it has both arms, it can crawl. With only one arm, it can still crawl, but its speed is halved. With no arms or legs, its speed is 0, and it can't benefit from bonuses to speed.---attack_bonus : 0---","name : Multiattack---desc : The troll makes three attacks: one with its bite and two with its claws.---attack_bonus : 0---================================name : Bite---desc : Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 7 (1d6 + 4) piercing damage.---attack_bonus : 7---damage_dice : 1d6---damage_bonus : 4---================================name : Claw---desc : Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) slashing damage.---attack_bonus : 7---damage_dice : 2d6---damage_bonus : 4---","","https://encrypted-tbn0.gstatic.com/images?q=tbn"
289,1,"Tyrannosaurus Rex","Huge","beast","","unaligned",13,136,"13","50",25,10,2,12,9,19,0,0,0,0,"","","","","passive Perception 14","","CR: 8","","name : Multiattack---desc : The tyrannosaurus makes two attacks: one with its bite and one with its tail. It can't make both attacks against the same target.---attack_bonus : 0---================================name : Bite---desc : Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 33 (4d12 + 7) piercing damage. If the target is a Medium or smaller creature, it is grappled (escape DC 17). Until this grapple ends, the target is restrained, and the tyrannosaurus can't bite another target.---attack_bonus : 10---damage_dice : 4d12---damage_bonus : 7---================================name : Tail---desc : Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 20 (3d8 + 7) bludgeoning damage.---attack_bonus : 10---damage_dice : 3d8---damage_bonus : 7---","","https://upload.wikimedia.org/wikipedia/commons/0/0d/Tyrannosaurus_rex_by_abelov2014.jpg"
290,1,"Unicorn","Large","celestial","","lawful good",12,67,"9","50",18,14,11,17,16,15,0,0,0,0,"","","poison","charmed, paralyzed, poisoned","darkvision 60 ft., passive Perception 13","Celestial, Elvish, Sylvan, telepathy 60 ft.","CR: 5","name : Charge---desc : If the unicorn moves at least 20 ft. straight toward a target and then hits it with a horn attack on the same turn, the target takes an extra 9 (2d8) piercing damage. If the target is a creature, it must succeed on a DC 15 Strength saving throw or be knocked prone.---attack_bonus : 0---damage_dice : 2d8---================================name : Innate Spellcasting---desc : The unicorn's innate spellcasting ability is Charisma (spell save DC 14). The unicorn can innately cast the following spells, requiring no components:

At will: detect evil and good, druidcraft, pass without trace
1/day each: calm emotions, dispel evil and good, entangle---attack_bonus : 0---================================name : Magic Resistance---desc : The unicorn has advantage on saving throws against spells and other magical effects.---attack_bonus : 0---================================name : Magic Weapons---desc : The unicorn's weapon attacks are magical.---attack_bonus : 0---","name : Multiattack---desc : The unicorn makes two attacks: one with its hooves and one with its horn.---attack_bonus : 0---================================name : Hooves---desc : Melee Weapon Attack: +7 to hit, reach 5 ft ., one target. Hit: 11 (2d6 + 4) bludgeoning damage.---attack_bonus : 7---damage_dice : 2d6---damage_bonus : 4---================================name : Horn---desc : Melee Weapon Attack: +7 to hit, reach 5 ft ., one target. Hit: 8 (1d8 + 4) piercing damage.---attack_bonus : 7---damage_dice : 1d8---damage_bonus : 4---================================name : Healing Touch (3/Day)---desc : The unicorn touches another creature with its horn. The target magically regains 11 (2d8 + 2) hit points. In addition, the touch removes all diseases and neutralizes all poisons afflicting the target.---attack_bonus : 0---================================name : Teleport (1/Day)---desc : The unicorn magically teleports itself and up to three willing creatures it can see within 5 ft. of it, along with any equipment they are wearing or carrying, to a location the unicorn is familiar with, up to 1 mile away.---attack_bonus : 0---","name : Hooves---desc : The unicorn makes one attack with its hooves.---attack_bonus : 0---================================name : Shimmering Shield (Costs 2 Actions)---desc : The unicorn creates a shimmering, magical field around itself or another creature it can see within 60 ft. of it. The target gains a +2 bonus to AC until the end of the unicorn's next turn.---attack_bonus : 0---================================name : Heal Self (Costs 3 Actions)---desc : The unicorn magically regains 11 (2d8 + 2) hit points.---attack_bonus : 0---","https://c1.staticflickr.com/9/8254/8616382712_3ea12e8f38_z.jpg"
